Video_Code,Set,Species,Number,Mom,Neighbour,Seed_Type,Seed_Number,Seed_Mass_mg,Plant_ID,Velocity_Vals_m_sec,Data_Index
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,31
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,32
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,33
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,34
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,35
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,36
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,37
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,38
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,39
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,40
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,41
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,42
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,43
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,44
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,45
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,46
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,47
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,48
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,49
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,50
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,51
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,52
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,53
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,54
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,55
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,56
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,57
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,58
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,59
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,60
Ggla1m1n5d3,G,gla,1,1,5,d,3,0.094,Ggla1m1n5,NA,61
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.091090436,1
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.095778095,2
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.189896007,3
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.149974523,4
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.109526762,5
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.046900968,6
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.050622923,7
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.083989784,8
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.052488716,9
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.039959137,10
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.084548466,11
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.052541738,12
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.066345897,13
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.078167787,14
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.024912496,15
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.079472243,16
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.108701053,17
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.036795494,18
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.095478909,19
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.108617353,20
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.037103383,21
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.174245315,22
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.103558782,23
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,1.140530134,24
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,25
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,26
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,27
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,28
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,29
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,30
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,31
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,32
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,33
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,34
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,35
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,36
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,37
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,38
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,39
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,40
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,41
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,42
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,43
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,44
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,45
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,46
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,47
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,48
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,49
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,50
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,51
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,52
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,53
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,54
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,55
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,56
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,57
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,58
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,59
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,60
Hcal1m1n1d1,H,cal,1,1,1,d,1,0.069,Hcal1m1n1,NA,61
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.208524127,1
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.258304527,2
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.282811096,3
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.162794025,4
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.354760799,5
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.105129767,6
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.283380521,7
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.200650754,8
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.189197074,9
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.009927816,10
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.276823899,11
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.150879561,12
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.099362353,13
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.218906813,14
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.228486023,15
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.274907727,16
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,0.972400061,17
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.205225911,18
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.289483493,19
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.226957598,20
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,1.09048645,21
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,22
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,23
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,24
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,25
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,26
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,27
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,28
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,29
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,30
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,31
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,32
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,33
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,34
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,35
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,36
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,37
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,38
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,39
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,40
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,41
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,42
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,43
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,44
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,45
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,46
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,47
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,48
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,49
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,50
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,51
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,52
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,53
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,54
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,55
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,56
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,57
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,58
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,59
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,60
Hcal1m1n1d2,H,cal,1,1,1,d,2,0.087,Hcal1m1n1,NA,61
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.36931532,1
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.30756919,2
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.274423655,3
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.275825719,4
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.227278516,5
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.256619725,6
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.185682219,7
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.240417969,8
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.248374479,9
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.131463405,10
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.251026512,11
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.206155343,12
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.200724393,13
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.160178953,14
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.236372569,15
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.235341282,16
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.217310266,17
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.233690329,18
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,1.256848103,19
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,20
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,21
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,22
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,23
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,24
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,25
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,26
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,27
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,28
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,29
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,30
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,31
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,32
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,33
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,34
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,35
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,36
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,37
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,38
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,39
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,40
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,41
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,42
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,43
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,44
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,45
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,46
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,47
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,48
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,49
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,50
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,51
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,52
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,53
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,54
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,55
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,56
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,57
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,58
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,59
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,60
Hcal1m1n1d3,H,cal,1,1,1,d,3,0.073,Hcal1m1n1,NA,61
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.414610864,1
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.338557154,2
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.326595225,3
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.329757282,4
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.316988239,5
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.295672809,6
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.295903797,7
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.320360071,8
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.293621471,9
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.357248902,10
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.300304759,11
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.366857747,12
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.318655536,13
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.359579875,14
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.367793559,15
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.471762859,16
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,1.358478705,17
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,18
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,19
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,20
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,21
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,22
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,23
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,24
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,25
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,26
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,27
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,28
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,29
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,30
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,31
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,32
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,33
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,34
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,35
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,36
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,37
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,38
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,39
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,40
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,41
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,42
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,43
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,44
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,45
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,46
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,47
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,48
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,49
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,50
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,51
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,52
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,53
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,54
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,55
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,56
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,57
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,58
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,59
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,60
Hcal1m1n1r1,H,cal,1,1,1,r,1,0.098,Hcal1m1n1,NA,61
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.567241154,1
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.517302007,2
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.561531459,3
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.461566425,4
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.445952145,5
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.49374545,6
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.516430593,7
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.476778741,8
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.443064606,9
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.408167842,10
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.451045917,11
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.518208183,12
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.512734987,13
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.492720597,14
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,1.58283802,15
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,16
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,17
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,18
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,19
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,20
Hcal1m1n1r2,H,cal,1,1,1,r,2,0.093,Hcal1m1n1,NA,21
