"","Full.ID","Species","SppID","Hub","Transect","Mom","Pin","Distance","Angle_Comp","Angle_Deg_fromN","Angle_Rad_fromN","Angle_Deg_fromE","Angle_Rad_fromE","Notes","Dist_x","Dist_y","mean_Dist_x","mean_Dist_y","ptcentdist"
"143","CcalT2M1","L. californica","cal","C",2,1,22,9.95,4,78.75,1.37,11.25,0.2,"",9.75166244952035,1.97675984141086,5.92921902695104,5.70179971534275,5.33732103036026
"144","CcalT2M1","L. californica","cal","C",2,1,23,10.15,5,101.25,1.77,168.75,2.95,"",-9.96427736043431,1.93278987071442,5.92921902695104,5.70179971534275,16.3342787604698
"145","CcalT2M1","L. californica","cal","C",2,1,24,9.8,4,78.75,1.37,11.25,0.2,"",9.60465246284417,1.9469594417916,5.92921902695104,5.70179971534275,5.25429694836168
"146","CfreT1M1","L. fremontii","fre","C",1,1,1,0.7,4,78.75,1.37,11.25,0.2,"",0.686046604488869,0.139068531556543,1.23790630423741,0.11469789280695,0.552397552709652
"147","CfreT1M1","L. fremontii","fre","C",1,1,2,1.2,4,78.75,1.37,11.25,0.2,"",1.17607989340949,0.238403196954073,1.23790630423741,0.11469789280695,0.138295001175007
"148","CfreT1M1","L. fremontii","fre","C",1,1,3,1.9,4,78.75,1.37,11.25,0.2,"",1.86212649789836,0.377471728510616,1.23790630423741,0.11469789280695,0.677274640677274
"149","CfreT1M1","L. fremontii","fre","C",1,1,4,4.6,3,56.25,0.98,33.75,0.59,"",3.82232712386075,2.55926070539881,1.23790630423741,0.11469789280695,3.55740331106969
"150","CfreT1M1","L. fremontii","fre","C",1,1,5,6,7,146.25,2.55,303.75,5.3,"",3.32624601707496,-4.99360465334341,1.23790630423741,0.11469789280695,5.51868803786015
"151","CfreT1M1","L. fremontii","fre","C",1,1,6,3.7,16,348.75,6.09,101.25,1.77,"",-0.732188614053704,3.62683054931577,1.23790630423741,0.11469789280695,4.02695291554199
"152","CfreT1M1","L. fremontii","fre","C",1,1,7,5.5,15,326.25,5.69,123.75,2.16,"",-3.05634530437837,4.57260903428276,1.23790630423741,0.11469789280695,6.18979552355273
"153","CfreT1M1","L. fremontii","fre","C",1,1,8,3.8,13,281.25,4.91,168.75,2.95,"",-3.73046837139413,0.723606059971903,1.23790630423741,0.11469789280695,5.00554852873258
"154","CfreT1M1","L. fremontii","fre","C",1,1,9,3.2,13,281.25,4.91,168.75,2.95,"",-3.14144704959505,0.609352471555287,1.23790630423741,0.11469789280695,4.40720080663456
"155","CfreT1M1","L. fremontii","fre","C",1,1,10,5.8,14,303.75,5.3,146.25,2.55,"",-4.81431050436429,3.23456556087022,1.23790630423741,0.11469789280695,6.80903095635109
"156","CfreT1M1","L. fremontii","fre","C",1,1,11,6.7,1,11.25,0.2,78.75,1.37,"",1.33631313068374,6.56538401137071,1.23790630423741,0.11469789280695,6.45143668524481
"157","CfreT1M1","L. fremontii","fre","C",1,1,12,5.45,11,236.25,4.12,213.75,3.73,"",-4.53345014809476,-3.02495119873686,1.23790630423741,0.11469789280695,6.57008003892708
"158","CfreT1M1","L. fremontii","fre","C",1,1,13,5.4,11,236.25,4.12,213.75,3.73,"",-4.49185886233243,-2.99719935287689,1.23790630423741,0.11469789280695,6.520284758485
"159","CfreT1M1","L. fremontii","fre","C",1,1,14,7,12,258.75,4.52,191.25,3.34,"",-6.86267222297229,-1.37975721054269,1.23790630423741,0.11469789280695,8.23727919469886
"160","CfreT1M1","L. fremontii","fre","C",1,1,15,14.9,3,56.25,0.98,33.75,0.59,"",12.3810161185924,8.28977924140048,1.23790630423741,0.11469789280695,13.8203057632925
"161","CfreT1M1","L. fremontii","fre","C",1,1,16,13.3,3,56.25,0.98,33.75,0.59,"",11.0515110320322,7.39960160474002,1.23790630423741,0.11469789280695,12.2219744659172
"162","CfreT1M1","L. fremontii","fre","C",1,1,17,10.6,5,101.25,1.77,168.75,2.95,"",-10.4060433517836,2.01848006202689,1.23790630423741,0.11469789280695,11.7985571210971
"163","CfreT1M1","L. fremontii","fre","C",1,1,18,10.2,1,11.25,0.2,78.75,1.37,"",2.03438715417524,9.99506222626586,1.23790630423741,0.11469789280695,9.91241550310542
"164","CfreT1M1","L. fremontii","fre","C",1,1,19,9.8,2,33.75,0.59,56.25,0.98,"",5.45882095830893,8.13887423082131,1.23790630423741,0.11469789280695,9.06661604020515
"165","CfreT1M1","L. fremontii","fre","C",1,1,20,8.7,2,33.75,0.59,56.25,0.98,"",4.84609615686609,7.22532712328014,1.23790630423741,0.11469789280695,7.9737119377284
"166","CfreT1M1","L. fremontii","fre","C",1,1,21,7.4,2,33.75,0.59,56.25,0.98,"",4.12196684607001,6.14568054164058,1.23790630423741,0.11469789280695,6.68509961926433
"167","CfreT1M1","L. fremontii","fre","C",1,1,22,7.95,2,33.75,0.59,56.25,0.98,"",4.42832924679143,6.60245409541117,1.23790630423741,0.11469789280695,7.22978416668191
"168","CfreT1M1","L. fremontii","fre","C",1,1,23,8,2,33.75,0.59,56.25,0.98,"",4.45618037412974,6.64397896393576,1.23790630423741,0.11469789280695,7.27934058103771
"169","CfreT1M1","L. fremontii","fre","C",1,1,24,7.8,2,33.75,0.59,56.25,0.98,"",4.3447758647765,6.47787948983737,1.23790630423741,0.11469789280695,7.08115234287407
"170","CfreT1M1","L. fremontii","fre","C",1,1,25,7.45,2,33.75,0.59,56.25,0.98,"",4.14981797340832,6.18720541016518,1.23790630423741,0.11469789280695,6.7345806935121
"171","CfreT1M1","L. fremontii","fre","C",1,1,26,3.2,9,191.25,3.34,258.75,4.52,"",-0.611853896544965,-3.14096080989285,1.23790630423741,0.11469789280695,3.74445274891584
"172","CfreT1M1","L. fremontii","fre","C",1,1,27,5.3,10,213.75,3.73,236.25,4.12,"",-2.95922603215628,-4.39692862014027,1.23790630423741,0.11469789280695,6.16203648492362
"173","CfreT1M1","L. fremontii","fre","C",1,1,28,4.8,10,213.75,3.73,236.25,4.12,"",-2.68005376497173,-3.98212403333458,1.23790630423741,0.11469789280695,5.66871775610951
"174","CfreT1M1","L. fremontii","fre","C",1,1,29,5.2,10,213.75,3.73,236.25,4.12,"",-2.90339157871937,-4.31396770277913,1.23790630423741,0.11469789280695,6.06328517496168
"175","CfreT1M1","L. fremontii","fre","C",1,1,30,2.4,8,168.75,2.95,281.25,4.91,"",0.471185775040266,-2.35329215470577,1.23790630423741,0.11469789280695,2.58434425812703
"176","CfreT1M1","L. fremontii","fre","C",1,1,31,3.6,8,168.75,2.95,281.25,4.91,"",0.706778662560399,-3.52993823205865,1.23790630423741,0.11469789280695,3.68313304870035
"177","CfreT1M1","L. fremontii","fre","C",1,1,32,2.9,8,168.75,2.95,281.25,4.91,"",0.569349478173655,-2.8435613536028,1.23790630423741,0.11469789280695,3.03286432249206
"178","CfreT1M1","L. fremontii","fre","C",1,1,33,3.6,8,168.75,2.95,281.25,4.91,"",0.706778662560399,-3.52993823205865,1.23790630423741,0.11469789280695,3.68313304870035
"179","CfreT1M1","L. fremontii","fre","C",1,1,34,4.4,9,191.25,3.34,258.75,4.52,"",-0.841299107749327,-4.31882111360267,1.23790630423741,0.11469789280695,4.89685469719393
"180","CfreT1M1","L. fremontii","fre","C",1,1,35,5.8,8,168.75,2.95,281.25,4.91,"",1.13869895634731,-5.6871227072056,1.23790630423741,0.11469789280695,5.80266872849083
"181","CfreT1M1","L. fremontii","fre","C",1,1,36,6.5,8,168.75,2.95,281.25,4.91,"",1.27612814073405,-6.37349958566145,1.23790630423741,0.11469789280695,6.48831005951387
"182","CfreT1M1","L. fremontii","fre","C",1,1,37,6.2,8,168.75,2.95,281.25,4.91,"",1.21722991885402,-6.07933806632323,1.23790630423741,0.11469789280695,6.19407046907849
"183","CfreT1M1","L. fremontii","fre","C",1,1,38,7.7,7,146.25,2.55,303.75,5.3,"",4.26868238857954,-6.40845930512404,1.23790630423741,0.11469789280695,7.19285642164079
"184","CfreT1M1","L. fremontii","fre","C",1,1,39,8.4,7,146.25,2.55,303.75,5.3,"",4.65674442390495,-6.99104651468077,1.23790630423741,0.11469789280695,7.88543325842245
"185","CfreT1M1","L. fremontii","fre","C",1,1,40,7.9,7,146.25,2.55,303.75,5.3,"",4.37955725581537,-6.57491279356882,1.23790630423741,0.11469789280695,7.39059279333015
"186","CfreT1M1","L. fremontii","fre","C",1,1,41,9.85,6,123.75,2.16,326.25,5.69,"",8.16726821613669,-5.50619922321045,1.23790630423741,0.11469789280695,8.92247392234537
"187","CfreT1M1","L. fremontii","fre","C",1,1,42,8.1,6,123.75,2.16,326.25,5.69,"",6.71623071580784,-4.52794047797001,1.23790630423741,0.11469789280695,7.18095602271864
"188","CfreT2M2","L. fremontii","fre","C",2,2,1,6.65,7,146.25,2.55,303.75,5.3,"",3.68658933559142,-5.53457849078894,6.72988345164279,-6.25150022703898,3.12659812779011
"189","CfreT2M2","L. fremontii","fre","C",2,2,2,8.8,7,146.25,2.55,303.75,5.3,"",4.87849415837661,-7.32395349157033,6.72988345164279,-6.25150022703898,2.13957900527757
"190","CfreT2M2","L. fremontii","fre","C",2,2,3,6.55,6,123.75,2.16,326.25,5.69,"",5.43102607265942,-3.66148273218563,6.72988345164279,-6.25150022703898,2.89745079588696
"191","CfreT2M2","L. fremontii","fre","C",2,2,4,7,6,123.75,2.16,326.25,5.69,"",5.80415000131542,-3.91303498096174,6.72988345164279,-6.25150022703898,2.51503521410061
"192","CfreT2M2","L. fremontii","fre","C",2,2,5,8.3,7,146.25,2.55,303.75,5.3,"",4.60130699028703,-6.90781977045838,6.72988345164279,-6.25150022703898,2.22746337678356
"193","CfreT2M2","L. fremontii","fre","C",2,2,6,9.9,7,146.25,2.55,303.75,5.3,"",5.48830592817369,-8.23944767801662,6.72988345164279,-6.25150022703898,2.34381095966209
"194","CfreT2M2","L. fremontii","fre","C",2,2,7,8.55,6,123.75,2.16,326.25,5.69,"",7.08935464446383,-4.77949272674613,6.72988345164279,-6.25150022703898,1.51526420778246
"195","CfreT2M2","L. fremontii","fre","C",2,2,8,11.4,6,123.75,2.16,326.25,5.69,"",9.45247285928511,-6.37265696899484,6.72988345164279,-6.25150022703898,2.7252838455338
"196","CfreT2M2","L. fremontii","fre","C",2,2,9,17.05,6,123.75,2.16,326.25,5.69,"",14.1372510746325,-9.53103520362824,6.72988345164279,-6.25150022703898,8.10089160307613
"197","CfreT2M3","L. fremontii","fre","C",2,3,1,1.65,12,258.75,4.52,191.25,3.34,"",-1.61762988112918,-0.325228485342205,2.95813489257846,1.8768794901208,5.07808062164255
"198","CfreT2M3","L. fremontii","fre","C",2,3,2,1.45,13,281.25,4.91,168.75,2.95,"",-1.42346819434776,0.276112838673489,2.95813489257846,1.8768794901208,4.66485792749867
"199","CfreT2M3","L. fremontii","fre","C",2,3,3,1.5,1,11.25,0.2,78.75,1.37,"",0.299174581496359,1.46986209209792,2.95813489257846,1.8768794901208,2.68993180177549
"200","CfreT2M3","L. fremontii","fre","C",2,3,4,1.5,4,78.75,1.37,11.25,0.2,"",1.47009986676186,0.298003996192592,2.95813489257846,1.8768794901208,2.16958430658595
"201","CfreT2M3","L. fremontii","fre","C",2,3,5,1.9,4,78.75,1.37,11.25,0.2,"",1.86212649789836,0.377471728510616,2.95813489257846,1.8768794901208,1.8572716647777
"202","CfreT2M3","L. fremontii","fre","C",2,3,6,1.75,4,78.75,1.37,11.25,0.2,"",1.71511651122217,0.347671328891357,2.95813489257846,1.8768794901208,1.97067813119249
"203","CfreT2M3","L. fremontii","fre","C",2,3,7,3.5,3,56.25,0.98,33.75,0.59,"",2.90829237685057,1.94726358019474,2.95813489257846,1.8768794901208,0.086244979619811
"204","CfreT2M3","L. fremontii","fre","C",2,3,8,6.4,3,56.25,0.98,33.75,0.59,"",5.31802034624105,3.56071054664182,2.95813489257846,1.8768794901208,2.89902507428152
"205","CfreT2M3","L. fremontii","fre","C",2,3,9,6.25,6,123.75,2.16,326.25,5.69,"",5.18227678688876,-3.49378123300155,2.95813489257846,1.8768794901208,5.81298578777855
"206","CfreT2M3","L. fremontii","fre","C",2,3,10,14.4,4,78.75,1.37,11.25,0.2,"",14.1129587209139,2.86083836344888,2.95813489257846,1.8768794901208,11.1981368854645
"207","CfreT2M3","L. fremontii","fre","C",2,3,11,13.6,1,11.25,0.2,78.75,1.37,"",2.71251620556699,13.3267496350212,2.95813489257846,1.8768794901208,11.4525043058053
"208","CglaT1M1","L. glaberrima","gla","C",1,1,1,14.8,3,56.25,0.98,33.75,0.59,"",12.2979220506824,8.2341431391092,9.97589521861107,11.5064616383934,4.0124651985552
"209","CglaT1M1","L. glaberrima","gla","C",1,1,2,14.8,2,33.75,0.59,56.25,0.98,"",8.24393369214002,12.2913610832812,9.97589521861107,11.5064616383934,1.90151462465086
"210","CglaT1M1","L. glaberrima","gla","C",1,1,3,16.85,2,33.75,0.59,56.25,0.98,"",9.38582991301076,13.9938806927897,9.97589521861107,11.5064616383934,2.55644882934261
"211","CglaT2M2","L. glaberrima","gla","C",2,2,1,24.1,4,78.75,1.37,11.25,0.2,"",23.6196045259739,4.78793087216098,24.5996711038152,4.98660020295604,1
"212","CglaT2M2","L. glaberrima","gla","C",2,2,2,25.6,4,78.75,1.37,11.25,0.2,"",25.0897043927358,5.08593486835357,24.5996711038152,4.98660020295604,0.5
"213","CglaT2M2","L. glaberrima","gla","C",2,2,3,25.7,4,78.75,1.37,11.25,0.2,"",25.1877110505199,5.10580180143307,24.5996711038152,4.98660020295604,0.599999999999998
"214","CglaT2M2","L. glaberrima","gla","C",2,2,4,24.8,4,78.75,1.37,11.25,0.2,"",24.3056511304628,4.92699940371752,24.5996711038152,4.98660020295604,0.300000000000001
"215","CglaT2M2","L. glaberrima","gla","C",2,2,5,25.3,4,78.75,1.37,11.25,0.2,"",24.7956844193834,5.02633406911505,24.5996711038152,4.98660020295604,0.199999999999999
"216","DcalT1M2","L. californica","cal","D",1,2,1,1,15,326.25,5.69,123.75,2.16,"",-0.555699146250613,0.831383460778683,1.08987341668785,0.727856993334293,1.64882588206195
"217","DcalT1M2","L. californica","cal","D",1,2,2,1.35,16,348.75,6.09,101.25,1.77,"",-0.267149899722297,1.32330303826386,1.08987341668785,0.727856993334293,1.48191372006033
"218","DcalT1M2","L. californica","cal","D",1,2,3,2.7,16,348.75,6.09,101.25,1.77,"",-0.534299799444594,2.64660607652772,1.08987341668785,0.727856993334293,2.51386886695739
"219","DcalT1M2","L. californica","cal","D",1,2,4,5.05,16,348.75,6.09,101.25,1.77,"",-0.999338513776001,4.95013358757963,1.08987341668785,0.727856993334293,4.71088379486318
"220","DcalT1M2","L. californica","cal","D",1,2,5,1.35,4,78.75,1.37,11.25,0.2,"",1.32308988008568,0.268203596573333,1.08987341668785,0.727856993334293,0.515432986869952
"221","DcalT1M2","L. californica","cal","D",1,2,6,2.2,5,101.25,1.77,168.75,2.95,"",-2.1597448465966,0.41892982419426,1.08987341668785,0.727856993334293,3.26426942100444
"222","DcalT1M2","L. californica","cal","D",1,2,7,2.4,5,101.25,1.77,168.75,2.95,"",-2.35608528719629,0.457014353666465,1.08987341668785,0.727856993334293,3.45658605047481
"223","DcalT1M2","L. californica","cal","D",1,2,8,3.2,6,123.75,2.16,326.25,5.69,"",2.65332571488705,-1.7888159912968,1.08987341668785,0.727856993334293,2.96277336296861
"224","DcalT1M2","L. californica","cal","D",1,2,9,2.7,6,123.75,2.16,326.25,5.69,"",2.23874357193595,-1.50931349265667,1.08987341668785,0.727856993334293,2.51492234810716
"225","DcalT1M2","L. californica","cal","D",1,2,10,4.05,6,123.75,2.16,326.25,5.69,"",3.35811535790392,-2.26397023898501,1.08987341668785,0.727856993334293,3.75445757626039
"226","DcalT1M2","L. californica","cal","D",1,2,11,4.5,6,123.75,2.16,326.25,5.69,"",3.73123928655991,-2.51552248776112,1.08987341668785,0.727856993334293,4.18286075753374
"227","DcalT1M2","L. californica","cal","D",1,2,12,5.65,6,123.75,2.16,326.25,5.69,"",4.68477821534744,-3.15837823463341,1.08987341668785,0.727856993334293,5.29397438211812
"228","DcalT1M2","L. californica","cal","D",1,2,13,7.5,5,101.25,1.77,168.75,2.95,"",-7.36276652248841,1.4281698552077,1.08987341668785,0.727856993334293,8.48160126661604
"229","DcalT1M2","L. californica","cal","D",1,2,14,4.1,5,101.25,1.77,168.75,2.95,"",-4.02497903229366,0.780732854180211,1.08987341668785,0.727856993334293,5.11512574933523
"230","DcalT1M2","L. californica","cal","D",1,2,15,4.55,5,101.25,1.77,168.75,2.95,"",-4.46674502364297,0.866423045492673,1.08987341668785,0.727856993334293,5.55834589084155
"231","DcalT1M2","L. californica","cal","D",1,2,16,3.3,5,101.25,1.77,168.75,2.95,"",-3.2396172698949,0.628394736291389,1.08987341668785,0.727856993334293,4.33063301906116
"232","DcalT1M2","L. californica","cal","D",1,2,17,4.7,5,101.25,1.77,168.75,2.95,"",-4.61400035409273,0.894986442596827,1.08987341668785,0.727856993334293,5.70632177902802
"233","DcalT1M2","L. californica","cal","D",1,2,18,6.4,6,123.75,2.16,326.25,5.69,"",5.30665142977409,-3.57763198259359,1.08987341668785,0.727856993334293,6.02647924857326
"234","DcalT1M2","L. californica","cal","D",1,2,19,3.1,4,78.75,1.37,11.25,0.2,"",3.03820639130785,0.61587492546469,1.08987341668785,0.727856993334293,1.95154845277179
"235","DcalT1M2","L. californica","cal","D",1,2,20,4,4,78.75,1.37,11.25,0.2,"",3.92026631136497,0.794677323180245,1.08987341668785,0.727856993334293,2.83118153687104
"236","DcalT1M2","L. californica","cal","D",1,2,21,5.25,4,78.75,1.37,11.25,0.2,"",5.14534953366652,1.04301398667407,1.08987341668785,0.727856993334293,4.06770334044106
"237","DcalT1M2","L. californica","cal","D",1,2,22,5.4,3,56.25,0.98,33.75,0.59,"",4.48707966714088,3.00434952372903,1.08987341668785,0.727856993334293,4.08942887810269
"238","DcalT1M2","L. californica","cal","D",1,2,23,8.5,4,78.75,1.37,11.25,0.2,"",8.33056591165055,1.68868931175802,1.08987341668785,0.727856993334293,7.30416501393122
"239","DcalT1M2","L. californica","cal","D",1,2,24,5.8,3,56.25,0.98,33.75,0.59,"",4.81945593878095,3.22689393289415,1.08987341668785,0.727856993334293,4.48942885169005
"240","DcalT1M2","L. californica","cal","D",1,2,25,8.6,2,33.75,0.59,56.25,0.98,"",4.79039390218947,7.14227738623095,1.08987341668785,0.727856993334293,7.40531166396294
"241","DcalT2M1","L. californica","cal","D",2,1,1,2.95,10,213.75,3.73,236.25,4.12,"",-1.64711637638887,-2.44734706215354,3.36232632824427,2.44875408175648,7.0047357282341
"242","DcalT2M1","L. californica","cal","D",2,1,2,4.9,7,146.25,2.55,303.75,5.3,"",2.71643424727789,-4.07811046689712,3.36232632824427,2.44875408175648,6.55874510990679
"243","DcalT2M1","L. californica","cal","D",2,1,3,8.15,15,326.25,5.69,123.75,2.16,"",-4.52894804194249,6.77577520534627,3.36232632824427,2.44875408175648,8.99974016233573
"244","DcalT2M1","L. californica","cal","D",2,1,4,3.75,6,123.75,2.16,326.25,5.69,"clump",3.10936607213326,-2.09626873980093,3.36232632824427,2.44875408175648,4.55205682517798
"245","DcalT2M1","L. californica","cal","D",2,1,5,4.25,6,123.75,2.16,326.25,5.69,"clump",3.52394821508436,-2.37577123844106,3.36232632824427,2.44875408175648,4.82723173252879
"246","DcalT2M1","L. californica","cal","D",2,1,6,4.05,6,123.75,2.16,326.25,5.69,"clump",3.35811535790392,-2.26397023898501,3.36232632824427,2.44875408175648,4.71272620205964
"247","DcalT2M1","L. californica","cal","D",2,1,7,8.1,2,33.75,0.59,56.25,0.98,"",4.51188262880636,6.72702870098496,3.36232632824427,2.44875408175648,4.43002408635626
"248","DcalT2M1","L. californica","cal","D",2,1,8,11.15,2,33.75,0.59,56.25,0.98,"",6.21080139644332,9.26004568098547,3.36232632824427,2.44875408175648,7.38291971132553
"249","DcalT2M1","L. californica","cal","D",2,1,9,8.8,2,33.75,0.59,56.25,0.98,"",4.90179841154271,7.30837686032934,3.36232632824427,2.44875408175648,5.09763747683959
"250","DcalT2M1","L. californica","cal","D",2,1,10,13.8,3,56.25,0.98,33.75,0.59,"",11.4669813715823,7.67778211619642,3.36232632824427,2.44875408175648,9.64511107019834
"251","DcalT2M2","L. californica","cal","D",2,2,1,4.3,4,78.75,1.37,11.25,0.2,"",4.21428628471734,0.854278122418763,6.11182390736344,4.32316953825904,3.95396720829192
"252","DcalT2M2","L. californica","cal","D",2,2,2,5.9,4,78.75,1.37,11.25,0.2,"",5.78239280926333,1.17214905169086,6.11182390736344,4.32316953825904,3.16819427358358
"253","DcalT2M2","L. californica","cal","D",2,2,3,6.2,4,78.75,1.37,11.25,0.2,"",6.0764127826157,1.23174985092938,6.11182390736344,4.32316953825904,3.09162249166442
"254","DcalT2M2","L. californica","cal","D",2,2,4,6.8,3,56.25,0.98,33.75,0.59,"",5.65039661788111,3.78325495580693,6.11182390736344,4.32316953825904,0.710227357839334
"255","DcalT2M2","L. californica","cal","D",2,2,5,6.8,3,56.25,0.98,33.75,0.59,"",5.65039661788111,3.78325495580693,6.11182390736344,4.32316953825904,0.710227357839334
"256","DcalT2M2","L. californica","cal","D",2,2,6,5.4,3,56.25,0.98,33.75,0.59,"",4.48707966714088,3.00434952372903,6.11182390736344,4.32316953825904,2.09262516396542
"257","DcalT2M2","L. californica","cal","D",2,2,7,7,3,56.25,0.98,33.75,0.59,"",5.81658475370114,3.89452716038949,6.11182390736344,4.32316953825904,0.520480975599389
"258","DcalT2M2","L. californica","cal","D",2,2,8,7.5,3,56.25,0.98,33.75,0.59,"",6.23205509325123,4.17270767184588,6.11182390736344,4.32316953825904,0.192598835158774
"259","DcalT2M2","L. californica","cal","D",2,2,9,7.8,3,56.25,0.98,33.75,0.59,"",6.48133729698128,4.33961597871971,6.11182390736344,4.32316953825904,0.369879210703564
"260","DcalT2M2","L. californica","cal","D",2,2,10,7.4,3,56.25,0.98,33.75,0.59,"",6.14896102534121,4.1170715695546,6.11182390736344,4.32316953825904,0.20941713930763
"261","DcalT2M2","L. californica","cal","D",2,2,11,7.5,4,78.75,1.37,11.25,0.2,"",7.35049933380931,1.49001998096296,6.11182390736344,4.32316953825904,3.09209528088768
"262","DcalT2M2","L. californica","cal","D",2,2,12,7,4,78.75,1.37,11.25,0.2,"",6.86046604488869,1.39068531556543,6.11182390736344,4.32316953825904,3.02653742194365
"263","DcalT2M2","L. californica","cal","D",2,2,13,12.4,5,101.25,1.77,168.75,2.95,"",-12.1731073171808,2.36124082727674,6.11182390736344,4.32316953825904,18.389885104407
"264","DcalT2M2","L. californica","cal","D",2,2,14,9.4,4,78.75,1.37,11.25,0.2,"",9.21262583170767,1.86749170947358,6.11182390736344,4.32316953825904,3.95541731967758
"265","DcalT2M2","L. californica","cal","D",2,2,15,8.9,4,78.75,1.37,11.25,0.2,"",8.72259254278705,1.76815704407604,6.11182390736344,4.32316953825904,3.65297162774951
"266","DcalT2M2","L. californica","cal","D",2,2,16,7.4,4,78.75,1.37,11.25,0.2,"",7.25249267602519,1.47015304788345,6.11182390736344,4.32316953825904,3.07259309609251
"267","DcalT2M2","L. californica","cal","D",2,2,17,8.05,4,78.75,1.37,11.25,0.2,"",7.889535951622,1.59928811290024,6.11182390736344,4.32316953825904,3.25265893258371
"268","DcalT2M2","L. californica","cal","D",2,2,18,8.2,3,56.25,0.98,33.75,0.59,"",6.81371356862134,4.56216038788483,6.11182390736344,4.32316953825904,0.741461882220246
"269","DcalT2M2","L. californica","cal","D",2,2,19,10.9,3,56.25,0.98,33.75,0.59,"",9.05725340219178,6.06433514974934,6.11182390736344,4.32316953825904,3.42158042366991
"270","DcalT2M2","L. californica","cal","D",2,2,20,12.2,3,56.25,0.98,33.75,0.59,"",10.137476285022,6.78760447953596,6.11182390736344,4.32316953825904,4.72009710128241
"271","DcalT2M2","L. californica","cal","D",2,2,21,10.5,2,33.75,0.59,56.25,0.98,"",5.84873674104528,8.72022239016569,6.11182390736344,4.32316953825904,4.40491641686215
"272","DcalT2M2","L. californica","cal","D",2,2,22,10,2,33.75,0.59,56.25,0.98,"",5.57022546766217,8.30497370491971,6.11182390736344,4.32316953825904,4.0184690233375
"273","DcalT2M2","L. californica","cal","D",2,2,23,10.6,2,33.75,0.59,56.25,0.98,"",5.9044389957219,8.80327212721489,6.11182390736344,4.32316953825904,4.48489996645917
"274","DcalT2M2","L. californica","cal","D",2,2,24,10.5,2,33.75,0.59,56.25,0.98,"",5.84873674104528,8.72022239016569,6.11182390736344,4.32316953825904,4.40491641686215
"275","DcalT2M2","L. californica","cal","D",2,2,25,12.9,3,56.25,0.98,33.75,0.59,"",10.7191347603921,7.17705719557491,6.11182390736344,4.32316953825904,5.41959297890678
"276","DcalT2M2","L. californica","cal","D",2,2,26,13.2,2,33.75,0.59,56.25,0.98,"",7.35269761731407,10.962565290494,6.11182390736344,4.32316953825904,6.75435737275149
"277","DcalT2M3","L. californica","cal","D",2,3,1,1.2,15,326.25,5.69,123.75,2.16,"",-0.666838975500735,0.99766015293442,0.269814765151961,2.92364706422595,2.14166893154497
"278","DcalT2M3","L. californica","cal","D",2,3,2,4.1,3,56.25,0.98,33.75,0.59,"",3.40685678431067,2.28108019394241,0.269814765151961,2.92364706422595,3.20217501282384
"279","DcalT2M3","L. californica","cal","D",2,3,3,3.9,1,11.25,0.2,78.75,1.37,"",0.777853911890534,3.8216414394546,0.269814765151961,2.92364706422595,1.03174496488286
"280","DcalT2M3","L. californica","cal","D",2,3,4,3.1,1,11.25,0.2,78.75,1.37,"",0.618294135092476,3.0377149903357,0.269814765151961,2.92364706422595,0.366673373782605
"281","DcalT2M3","L. californica","cal","D",2,3,5,5.95,1,11.25,0.2,78.75,1.37,"",1.18672583993556,5.83045296532175,0.269814765151961,2.92364706422595,3.04799056194506
"282","DcalT2M3","L. californica","cal","D",2,3,6,7.5,1,11.25,0.2,78.75,1.37,"",1.4958729074818,7.34931046048961,0.269814765151961,2.92364706422595,4.59235397866946
"283","DcalT2M3","L. californica","cal","D",2,3,7,2.6,13,281.25,4.91,168.75,2.95,"",-2.55242572779598,0.49509888313867,0.269814765151961,2.92364706422595,3.72328989844967
"284","DcalT2M3","L. californica","cal","D",2,3,8,2.15,12,258.75,4.52,191.25,3.34,"",-2.10782075419863,-0.42378257180954,0.269814765151961,2.92364706422595,4.1059025598626
"285","DfreT1M1","L. fremontii","fre","D",1,1,1,4.05,2,33.75,0.59,56.25,0.98,"",2.25594131440318,3.36351435049248,1.7749043682623,2.14994491086361,1.30542994004032
"286","DfreT1M1","L. fremontii","fre","D",1,1,2,7.5,3,56.25,0.98,33.75,0.59,"",6.23205509325123,4.17270767184588,1.7749043682623,2.14994491086361,4.89466666612609
"287","DfreT1M1","L. fremontii","fre","D",1,1,3,8.55,3,56.25,0.98,33.75,0.59,"",7.1045428063064,4.7568867459043,1.7749043682623,2.14994491086361,5.93305921187059
"288","DfreT1M1","L. fremontii","fre","D",1,1,4,7.2,4,78.75,1.37,11.25,0.2,"",7.05647936045694,1.43041918172444,1.7749043682623,2.14994491086361,5.33036130792924
"289","DfreT1M1","L. fremontii","fre","D",1,1,5,8.55,4,78.75,1.37,11.25,0.2,"",8.37956924054262,1.69862277829777,1.7749043682623,2.14994491086361,6.62006720075237
"290","DfreT1M1","L. fremontii","fre","D",1,1,6,7.75,4,78.75,1.37,11.25,0.2,"",7.59551597826962,1.53968731366172,1.7749043682623,2.14994491086361,5.85251517294015
"291","DfreT1M1","L. fremontii","fre","D",1,1,7,5.8,4,78.75,1.37,11.25,0.2,"",5.6843861514792,1.15228211861135,1.7749043682623,2.14994491086361,4.03477122775869
